,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1403,2016-04-04,PearceRAAF,13.6,25.9,0.0,,4.3,SW,41.0,S,SW,9.0,24.0,80.0,58.0,1018.0,1015.5,7.0,1.0,20.2,25.5,No,No
1404,2014-10-21,Portland,8.5,22.4,0.0,4.6,12.0,ENE,37.0,ENE,E,13.0,13.0,82.0,65.0,1025.3,1022.7,,1.0,11.2,21.4,No,No
1405,2016-11-20,Portland,11.6,25.5,0.0,,,E,22.0,E,E,9.0,11.0,77.0,69.0,1016.6,1013.0,1.0,8.0,16.4,22.2,No,No
1406,2012-03-14,Albany,17.3,21.2,0.0,5.8,0.5,,,ESE,SE,11.0,15.0,63.0,65.0,1017.6,1015.7,8.0,8.0,19.0,19.4,No,No
1407,2011-08-16,Ballarat,8.7,15.5,2.8,,,NNE,57.0,NE,N,19.0,31.0,98.0,64.0,1017.5,1012.6,3.0,7.0,11.0,14.8,Yes,Yes
1408,2017-05-11,Woomera,7.3,20.7,0.0,3.4,,N,20.0,E,NNW,9.0,2.0,55.0,27.0,1026.1,1022.7,6.0,,13.4,20.5,No,No
1409,2014-12-23,Sydney,20.7,26.1,0.0,8.2,4.6,NE,41.0,NW,NNE,11.0,13.0,84.0,81.0,1015.4,1012.8,7.0,8.0,21.1,23.8,No,Yes
1410,2016-07-02,Brisbane,8.7,21.6,0.0,5.4,9.8,WSW,15.0,SW,WSW,6.0,4.0,51.0,31.0,1024.9,1022.7,0.0,0.0,14.2,21.2,No,No
1411,2010-12-09,Penrith,23.0,32.1,0.6,,,N,44.0,SSW,N,2.0,24.0,98.0,61.0,,,,,23.9,29.5,No,Yes
1412,2016-03-11,Walpole,15.3,20.3,0.4,,,SE,30.0,ESE,SE,7.0,20.0,100.0,84.0,1018.9,1018.3,,,17.7,18.8,No,No
1413,2010-05-04,Melbourne,11.6,23.5,0.0,7.0,6.8,N,80.0,N,NNW,56.0,30.0,43.0,37.0,1011.4,1006.5,6.0,7.0,19.9,22.9,No,Yes
1414,2016-12-07,Mildura,10.2,31.8,0.4,5.4,12.6,NNE,46.0,NE,NNW,9.0,15.0,44.0,25.0,1016.1,1011.5,0.0,,19.4,30.1,No,Yes
1415,2011-11-10,Mildura,12.0,25.2,3.6,6.4,12.8,WNW,39.0,WSW,WSW,19.0,20.0,64.0,26.0,1018.2,1018.2,1.0,1.0,16.6,23.9,Yes,No
1416,2016-05-13,Sydney,13.9,25.9,0.0,4.0,10.0,WSW,30.0,WNW,WNW,13.0,11.0,60.0,32.0,1021.8,1019.6,1.0,1.0,17.3,25.6,No,No
1417,2010-07-16,NorfolkIsland,15.1,18.9,4.8,2.6,7.7,W,70.0,W,W,33.0,35.0,69.0,61.0,1012.4,1011.4,6.0,4.0,17.0,18.5,Yes,No
1418,2014-04-22,Cobar,10.9,26.2,0.0,4.8,,NNE,26.0,NNE,NW,15.0,9.0,39.0,22.0,1019.3,1015.9,7.0,7.0,17.6,25.8,No,No
1419,2010-08-05,Launceston,4.8,13.0,3.6,,,NNW,26.0,ESE,SW,6.0,11.0,99.0,59.0,1009.8,1011.0,,,7.6,12.4,Yes,No
1420,2011-01-12,Albury,21.5,28.9,5.0,,,NE,44.0,NE,NW,19.0,11.0,66.0,84.0,1006.9,1006.2,8.0,,25.5,24.5,Yes,Yes
1421,2014-07-06,GoldCoast,11.4,21.1,0.0,,,WNW,33.0,W,ENE,17.0,9.0,34.0,30.0,1015.5,1011.2,,,16.0,20.3,No,No
1422,2016-09-11,AliceSprings,9.2,32.4,0.0,,,ESE,39.0,ENE,NNE,15.0,13.0,29.0,15.0,1017.0,1012.2,,6.0,20.0,31.0,No,No
1423,2009-11-29,Woomera,12.7,22.7,0.2,10.0,9.7,SW,54.0,SW,SW,28.0,28.0,68.0,35.0,1014.6,1013.6,8.0,3.0,14.8,20.7,No,No
1424,2009-07-10,Penrith,8.5,17.8,1.8,,,SE,30.0,,SE,0.0,17.0,98.0,67.0,,,,,11.4,14.9,Yes,No
1425,2010-03-13,Mildura,14.5,29.6,0.0,5.8,11.2,NE,39.0,E,NNE,17.0,17.0,62.0,23.0,1031.7,1028.4,1.0,6.0,18.0,28.6,No,No
1426,2010-08-12,Cobar,7.6,11.3,3.2,1.6,,WSW,61.0,WSW,WSW,30.0,28.0,77.0,60.0,1015.2,1015.4,8.0,7.0,7.9,10.8,Yes,No
1427,2015-09-09,AliceSprings,2.4,23.2,0.0,7.2,11.4,E,37.0,ESE,ESE,15.0,20.0,30.0,11.0,1028.9,1024.6,0.0,0.0,14.3,22.3,No,No
1428,2013-09-15,AliceSprings,22.2,35.1,0.0,12.8,10.9,WNW,70.0,NW,NW,13.0,50.0,25.0,10.0,1010.7,1005.5,1.0,2.0,28.1,33.9,No,No
1429,2014-06-30,SalmonGums,5.5,16.8,0.0,,,N,41.0,NNE,N,13.0,17.0,73.0,45.0,,,,,10.8,16.1,No,No
1430,2014-09-13,Perth,11.0,21.2,0.4,3.8,10.9,SSE,26.0,S,WSW,9.0,13.0,72.0,48.0,1022.7,1020.4,1.0,1.0,15.2,20.4,No,No
1431,2009-05-08,CoffsHarbour,11.1,22.2,0.0,2.0,9.8,S,57.0,SW,S,22.0,28.0,62.0,50.0,1024.7,1022.2,1.0,3.0,19.4,21.2,No,No
1432,2014-09-14,Melbourne,7.3,20.9,,3.0,9.7,SSE,31.0,N,E,13.0,11.0,64.0,38.0,1021.9,1017.8,,,11.8,19.1,,No
1433,2011-01-11,Sydney,21.8,25.2,0.4,6.6,0.8,ENE,44.0,E,NE,20.0,20.0,71.0,79.0,1014.5,1012.1,,,24.3,24.3,No,Yes
1434,2009-10-28,Launceston,7.9,21.9,0.0,,,NW,35.0,SW,S,4.0,9.0,75.0,38.0,1027.0,1026.3,,,12.7,20.9,No,No
1435,2011-02-06,Tuggeranong,18.6,21.0,1.2,,,S,46.0,N,SW,20.0,9.0,81.0,65.0,1011.5,1016.1,,,20.3,17.9,Yes,No
1436,2017-02-01,Witchcliffe,14.1,27.1,0.0,,,SSE,46.0,SE,SE,28.0,28.0,61.0,49.0,1020.8,1018.6,,,20.0,24.9,No,No
1437,2014-08-13,Uluru,1.9,16.4,0.0,,,ESE,54.0,ESE,SSE,20.0,26.0,37.0,22.0,1032.0,1027.7,,,8.7,15.1,No,No
1438,2017-04-09,Watsonia,12.1,13.7,7.4,7.8,0.5,W,61.0,W,WNW,33.0,24.0,76.0,77.0,1006.8,1005.4,7.0,7.0,12.1,11.4,Yes,Yes
1439,2012-03-07,Hobart,11.4,15.5,2.6,3.4,1.7,SSE,44.0,SSE,E,17.0,13.0,50.0,53.0,1036.1,1035.3,,,13.1,14.6,Yes,No
1440,2012-10-08,AliceSprings,15.0,38.6,0.0,10.4,10.5,W,33.0,NE,N,7.0,19.0,18.0,13.0,1013.1,1008.0,4.0,4.0,27.6,36.6,No,No
1441,2012-01-27,Launceston,16.4,25.8,0.0,,,NNW,33.0,NW,NNW,9.0,13.0,70.0,46.0,1021.4,1017.1,,,18.2,25.2,No,No
1442,2009-11-04,WaggaWagga,11.4,25.7,0.0,8.4,12.8,W,44.0,W,WSW,13.0,20.0,58.0,16.0,1017.6,1015.5,1.0,1.0,15.4,24.0,No,No
1443,2009-04-30,Canberra,2.9,16.6,0.0,2.0,8.6,SW,22.0,S,WSW,9.0,9.0,66.0,35.0,1022.1,1020.2,1.0,6.0,7.8,15.5,No,No
1444,2013-01-03,CoffsHarbour,20.0,25.0,0.5,,,S,24.0,WSW,SSE,11.0,13.0,82.0,,1017.7,1016.3,8.0,8.0,21.5,23.9,No,No
1445,2015-02-22,Cairns,25.8,36.5,0.0,6.4,7.2,SE,33.0,NE,NE,6.0,17.0,61.0,63.0,1010.5,1007.4,5.0,5.0,31.8,33.0,No,No
1446,2013-06-25,Albury,7.8,17.0,1.0,,,SSE,39.0,SSE,SSE,19.0,17.0,56.0,51.0,1023.0,1020.9,,,12.8,16.8,No,No
1447,2016-06-29,Brisbane,8.6,21.7,0.2,4.0,9.9,W,19.0,SW,SW,6.0,6.0,59.0,42.0,1026.6,1023.6,0.0,1.0,13.9,21.4,No,No
1448,2011-07-01,Darwin,19.9,30.9,0.0,4.8,10.7,ESE,33.0,E,NNW,17.0,22.0,58.0,41.0,1014.3,1011.7,1.0,3.0,24.5,30.2,No,No
1449,2017-03-03,Albany,21.2,28.9,0.0,,,,,,,0.0,,78.0,,1017.4,1016.5,2.0,,28.0,,No,No
1450,2016-06-14,PerthAirport,10.8,19.9,0.0,1.8,4.5,SSE,35.0,S,SSE,11.0,19.0,99.0,58.0,1022.8,1020.6,8.0,7.0,11.3,18.3,No,No
1451,2010-10-18,Cobar,6.5,21.2,0.0,3.8,,SW,26.0,SSE,SSW,7.0,9.0,64.0,39.0,1021.8,1020.2,1.0,3.0,13.3,19.4,No,No
1452,2011-08-06,Adelaide,7.6,15.3,3.8,,6.3,N,41.0,N,NW,15.0,17.0,77.0,57.0,1015.7,1012.9,,,10.6,14.6,Yes,Yes
1453,2014-06-23,Townsville,15.1,25.6,0.0,4.0,10.4,NE,26.0,S,NE,6.0,20.0,80.0,58.0,1018.9,1015.0,1.0,1.0,21.4,24.8,No,No
1454,2014-02-15,Cobar,26.6,35.4,0.0,12.0,,NW,69.0,NE,NW,9.0,33.0,40.0,29.0,996.8,996.7,8.0,8.0,30.3,32.5,No,Yes
1455,2009-02-12,GoldCoast,22.0,29.5,3.8,,,SE,56.0,S,SSE,31.0,33.0,68.0,62.0,1012.1,1011.8,,,24.6,26.8,Yes,Yes
1456,2014-08-26,SalmonGums,9.7,24.9,0.0,,,SSW,37.0,WNW,S,13.0,26.0,49.0,60.0,,,,,18.1,20.4,No,No
1457,2009-11-06,NorfolkIsland,15.4,21.9,0.0,4.0,8.6,SW,24.0,SE,SSE,7.0,13.0,72.0,68.0,1024.5,1024.2,2.0,5.0,20.0,20.3,No,Yes
1458,2010-06-14,Dartmoor,5.4,13.4,0.0,1.0,6.1,E,20.0,,WSW,0.0,7.0,99.0,56.0,1034.6,1031.9,,,6.4,13.0,No,No
1459,2009-07-21,Sale,7.4,22.0,0.0,6.2,9.4,NW,72.0,WNW,NNW,15.0,20.0,46.0,21.0,1013.4,1008.0,1.0,1.0,13.8,21.4,No,No
1460,2012-08-23,Albury,8.2,13.6,1.0,,,NW,43.0,WNW,WSW,24.0,2.0,79.0,96.0,1007.3,1004.1,8.0,7.0,11.8,11.7,No,Yes
1461,2013-09-14,Moree,14.9,27.3,0.4,8.2,11.2,W,46.0,N,WSW,20.0,28.0,58.0,14.0,1014.4,1011.0,1.0,0.0,21.7,27.0,No,No
1462,2009-06-15,SydneyAirport,7.3,18.1,2.2,0.8,8.6,WSW,41.0,NW,SW,15.0,17.0,71.0,40.0,1012.8,1010.4,2.0,3.0,11.5,17.3,Yes,No
1463,2009-07-17,Brisbane,8.2,19.9,0.0,6.2,10.0,W,33.0,WSW,SSW,15.0,7.0,57.0,40.0,1017.0,1015.8,1.0,1.0,12.8,18.8,No,No
1464,2016-07-25,Launceston,1.5,11.7,2.8,,,NNW,67.0,,NNW,0.0,20.0,98.0,75.0,,,8.0,8.0,5.1,11.3,Yes,Yes
1465,2011-12-23,Watsonia,16.0,32.9,0.0,6.0,9.8,S,30.0,ESE,NW,6.0,11.0,79.0,38.0,1012.8,1009.8,7.0,3.0,21.6,31.5,No,No
1466,2011-11-07,Newcastle,19.0,32.3,0.0,,,,,N,NW,4.0,6.0,63.0,41.0,,,4.0,4.0,24.6,32.0,No,Yes
1467,2015-02-18,Cobar,20.7,31.5,6.2,8.6,,E,31.0,ENE,SSE,15.0,9.0,65.0,32.0,1014.8,1013.4,7.0,7.0,23.5,30.8,Yes,No
1468,2015-02-18,Perth,18.2,34.9,0.0,5.0,9.1,SSW,28.0,NNE,SW,6.0,13.0,65.0,44.0,1013.2,1012.7,3.0,7.0,24.9,31.7,No,No
1469,2014-03-18,Launceston,12.3,20.6,0.0,,,NW,50.0,NNW,WNW,4.0,24.0,77.0,68.0,1014.8,1013.9,,,14.1,16.9,No,No
1470,2016-07-20,Cobar,16.8,18.5,19.8,0.8,,E,28.0,NNW,ENE,13.0,11.0,98.0,90.0,1019.2,1018.4,7.0,8.0,18.1,17.6,Yes,Yes
1471,2009-04-09,Walpole,14.3,18.6,0.0,,,SE,28.0,SSE,SSE,9.0,15.0,81.0,80.0,1021.0,1020.2,,,18.0,17.0,No,No
1472,2013-03-30,Albany,14.0,20.9,3.6,3.6,6.3,,,NW,SW,6.0,19.0,83.0,61.0,1023.7,1021.6,7.0,1.0,16.0,19.2,Yes,No
1473,2015-06-07,SalmonGums,5.4,20.6,0.0,,,W,26.0,WNW,W,11.0,13.0,78.0,44.0,,,,,12.8,20.1,No,No
1474,2009-07-14,Melbourne,8.1,13.9,1.0,1.2,2.0,N,37.0,N,N,24.0,15.0,76.0,57.0,1004.3,1003.5,7.0,7.0,9.0,12.7,No,No
1475,2009-08-03,WaggaWagga,8.0,13.7,0.0,0.6,8.7,SW,30.0,W,WSW,17.0,13.0,75.0,52.0,1023.8,1023.1,3.0,2.0,10.2,12.5,No,No
1476,2014-01-18,Witchcliffe,11.6,32.7,0.0,,,SE,43.0,SSE,S,11.0,22.0,52.0,40.0,1015.1,1013.3,,,22.5,29.6,No,No
1477,2015-06-09,Tuggeranong,9.1,15.0,0.0,,,WNW,50.0,NNW,NW,17.0,15.0,70.0,59.0,1020.8,1021.9,,,10.1,13.6,No,No
1478,2010-12-16,Tuggeranong,13.6,25.4,13.8,,,SW,41.0,SE,WNW,2.0,24.0,95.0,42.0,1004.8,1001.0,,,14.6,24.7,Yes,No
1479,2011-01-14,Perth,18.0,25.1,0.0,11.2,11.5,SSW,39.0,SSW,SSW,9.0,19.0,51.0,34.0,1007.5,1008.2,7.0,4.0,21.5,24.7,No,No
1480,2009-03-27,Cairns,22.9,31.0,1.0,7.6,10.8,SE,43.0,SSE,SE,24.0,28.0,62.0,47.0,1014.6,1011.0,4.0,6.0,26.6,30.0,No,Yes
1481,2009-07-20,SydneyAirport,7.6,21.2,0.0,2.6,10.0,N,30.0,NW,NNW,15.0,9.0,58.0,28.0,1024.8,1019.9,0.0,0.0,12.4,20.8,No,No
1482,2009-01-26,Mildura,17.7,38.0,0.0,10.6,13.4,SE,35.0,SE,ESE,19.0,17.0,38.0,9.0,1018.6,1016.1,0.0,0.0,22.2,35.7,No,No
1483,2011-09-16,Adelaide,11.1,24.3,0.0,3.0,7.6,NNE,17.0,N,NW,7.0,7.0,54.0,41.0,1018.1,1015.3,,,16.8,23.4,No,No
1484,2009-03-09,Brisbane,20.7,26.4,0.0,9.8,0.0,SSE,35.0,SE,SE,19.0,17.0,59.0,79.0,1016.1,1013.6,7.0,8.0,25.7,23.6,No,Yes
1485,2009-08-15,Dartmoor,8.5,22.8,0.2,2.8,7.5,N,50.0,NNE,N,28.0,26.0,62.0,49.0,1008.7,1004.1,,,13.6,22.1,No,Yes
1486,2016-07-04,Newcastle,4.6,17.2,0.0,,,,,NW,,9.0,,90.0,,,,4.0,,7.5,,No,Yes
1487,2014-11-08,Penrith,11.9,30.6,0.0,,,ENE,26.0,N,ENE,7.0,9.0,75.0,30.0,,,,,17.8,29.2,No,No
1488,2017-03-15,Uluru,17.9,41.9,0.0,,,S,43.0,SE,WNW,9.0,17.0,26.0,15.0,1009.7,1005.0,,,27.0,40.8,No,No
1489,2016-08-21,Katherine,18.5,35.0,0.0,7.6,,E,39.0,NNW,ENE,9.0,9.0,56.0,,1012.7,1007.5,0.0,,26.6,,No,No
1490,2010-11-04,Mildura,9.3,18.7,0.0,7.2,11.9,S,33.0,SSE,S,17.0,17.0,57.0,31.0,1024.8,1021.6,7.0,1.0,12.9,17.3,No,No
1491,2016-05-29,Launceston,1.1,13.9,0.0,,,SSE,20.0,N,ESE,2.0,13.0,98.0,65.0,,,7.0,6.0,3.4,13.3,No,No
1492,2011-06-30,Townsville,17.9,26.4,0.4,7.2,8.0,SE,54.0,SSE,E,22.0,26.0,56.0,50.0,1022.2,1019.1,4.0,5.0,22.4,24.8,No,No
1493,2017-01-16,Nhil,11.3,36.0,0.0,,,NW,39.0,ENE,WNW,13.0,19.0,55.0,14.0,1015.0,1011.2,,,19.7,33.2,No,No
1494,2014-08-17,SalmonGums,1.3,23.2,0.2,,,NNE,28.0,NNE,ENE,7.0,13.0,71.0,25.0,,,,,13.0,21.5,No,No
1495,2012-04-22,CoffsHarbour,15.0,25.4,0.0,2.6,7.7,E,26.0,NW,NE,4.0,15.0,76.0,80.0,1015.6,1012.9,6.0,7.0,21.9,23.8,No,No
1496,2011-02-20,Witchcliffe,15.2,31.8,0.0,,,ESE,37.0,E,ESE,19.0,19.0,58.0,39.0,,,,,22.0,30.5,No,No
1497,2014-02-19,Uluru,20.1,32.6,0.0,,,SE,44.0,SSE,S,24.0,19.0,46.0,17.0,1010.9,1007.5,,,22.3,30.8,No,No
1498,2013-12-27,SydneyAirport,17.9,25.8,1.2,6.2,10.5,E,39.0,SW,ENE,11.0,26.0,75.0,61.0,1012.5,1011.0,5.0,5.0,21.8,24.2,Yes,No
1499,2009-06-18,Witchcliffe,13.9,18.7,,,,NW,61.0,WNW,NW,17.0,19.0,60.0,57.0,1012.7,1009.7,,,16.5,17.0,,Yes
1500,2014-08-20,Perth,12.0,19.4,0.8,1.6,4.8,NNW,30.0,N,NW,7.0,11.0,88.0,66.0,1016.3,1013.7,7.0,5.0,15.0,18.8,No,Yes
1501,2016-03-10,Cairns,25.6,32.7,0.0,2.8,,SE,37.0,S,SE,13.0,28.0,81.0,66.0,1014.5,1010.1,8.0,8.0,28.0,31.5,No,Yes
1502,2013-09-25,Brisbane,16.3,31.2,0.0,7.8,10.8,E,24.0,SW,NE,4.0,13.0,48.0,26.0,1012.3,1010.2,0.0,0.0,27.7,29.3,No,No
1503,2014-10-21,PerthAirport,7.0,25.7,0.0,5.4,12.0,ENE,39.0,E,SSW,15.0,17.0,59.0,38.0,1022.7,1019.0,4.0,4.0,18.4,25.2,No,No
1504,2016-02-14,Uluru,22.6,41.2,0.0,,,SE,43.0,SE,SE,22.0,13.0,25.0,7.0,1011.2,1006.9,,,30.5,39.9,No,No
1505,2015-01-23,Albany,16.3,20.9,0.0,8.0,9.9,,,WSW,WSW,7.0,31.0,65.0,68.0,1017.2,1014.8,7.0,2.0,18.7,20.0,No,No
1506,2009-09-05,AliceSprings,9.9,30.7,0.0,8.0,11.0,NW,44.0,ENE,NW,11.0,19.0,28.0,11.0,1017.6,1012.0,0.0,0.0,17.7,30.1,No,No
1507,2014-11-26,Albury,9.7,26.0,0.2,,,WSW,35.0,SE,NW,4.0,17.0,62.0,34.0,1019.9,1017.2,2.0,,16.3,24.7,No,No
1508,2010-08-22,Albany,10.0,13.0,27.0,5.4,9.0,,,S,WSW,24.0,17.0,79.0,56.0,1016.7,1017.6,5.0,4.0,10.4,12.2,Yes,No
1509,2010-03-27,Adelaide,19.8,29.1,0.0,,1.7,ENE,33.0,ESE,E,2.0,13.0,58.0,39.0,1017.5,1015.1,,,21.0,26.5,No,No
1510,2013-06-28,Watsonia,4.2,16.7,0.0,1.0,7.5,WSW,17.0,NE,S,7.0,4.0,100.0,56.0,1025.2,1023.1,3.0,4.0,5.5,16.3,No,No
1511,2010-09-21,AliceSprings,4.5,19.1,0.0,5.6,11.5,ESE,41.0,ESE,ESE,17.0,26.0,58.0,34.0,1024.5,1021.2,1.0,1.0,12.8,18.2,No,No
1512,2014-10-29,BadgerysCreek,11.0,26.3,0.0,,,ENE,35.0,SW,E,13.0,20.0,46.0,45.0,1017.2,1014.2,,,20.2,25.1,No,No
1513,2017-04-05,MelbourneAirport,9.8,25.9,0.0,5.4,10.2,N,50.0,N,ENE,31.0,15.0,50.0,26.0,1026.0,1022.1,3.0,4.0,18.0,23.8,No,No
1514,2011-01-07,Adelaide,23.3,35.7,0.0,7.6,12.2,WSW,30.0,NNW,NNW,9.0,13.0,28.0,28.0,1004.8,1004.5,,,29.3,33.7,No,No
1515,2009-05-27,SydneyAirport,14.0,17.9,0.0,3.0,0.1,W,35.0,WNW,WSW,13.0,11.0,77.0,93.0,1020.2,1018.3,7.0,8.0,16.7,15.5,No,Yes
1516,2015-02-27,Bendigo,11.0,31.4,0.0,,,WSW,31.0,SSE,WSW,11.0,13.0,67.0,21.0,1010.3,1007.8,,,18.1,29.1,No,No
1517,2016-12-09,Penrith,17.2,28.2,0.0,,,SW,44.0,W,W,24.0,13.0,34.0,19.0,,,,,21.1,27.0,No,No
1518,2011-09-13,Cairns,17.6,27.2,0.0,8.6,9.8,SE,59.0,SSE,SE,22.0,43.0,50.0,46.0,1021.3,1018.3,4.0,3.0,23.8,25.4,No,No
1519,2015-01-11,Richmond,20.3,21.7,26.6,,,SSE,44.0,SSW,S,7.0,13.0,98.0,96.0,1013.3,1012.4,8.0,8.0,20.6,21.1,Yes,Yes
1520,2011-02-15,Tuggeranong,12.6,23.2,0.0,,,ENE,28.0,SSE,NE,11.0,15.0,69.0,61.0,1023.6,1020.4,,,17.0,21.4,No,No
1521,2013-06-21,Perth,5.1,19.6,0.0,1.2,9.2,NE,31.0,NE,ENE,13.0,15.0,73.0,45.0,1025.0,1020.3,0.0,1.0,12.8,19.1,No,No
1522,2014-03-12,PerthAirport,19.9,37.7,0.0,10.8,9.8,E,59.0,ENE,SSW,26.0,13.0,39.0,20.0,1017.7,1013.1,7.0,7.0,26.5,36.9,No,No
1523,2013-10-13,Sydney,17.5,35.0,0.0,6.6,10.8,WNW,80.0,WNW,WNW,11.0,46.0,45.0,10.0,1002.2,996.3,2.0,1.0,24.7,34.2,No,Yes
1524,2011-08-22,Melbourne,6.5,19.8,0.0,2.4,10.6,N,28.0,N,NNE,15.0,11.0,73.0,37.0,1039.0,1035.6,0.0,1.0,9.2,18.5,No,No
1525,2017-06-08,Sydney,12.4,18.1,61.0,1.8,1.3,SE,44.0,W,S,17.0,15.0,91.0,84.0,1024.2,1023.4,5.0,6.0,13.3,16.9,Yes,Yes
1526,2013-09-19,Watsonia,9.4,16.4,10.6,4.4,2.0,W,46.0,W,WNW,19.0,11.0,76.0,54.0,1006.3,1005.5,7.0,7.0,11.3,14.3,Yes,Yes
1527,2010-03-12,Cairns,24.3,31.6,1.6,7.0,7.9,SSE,59.0,SE,SSE,24.0,26.0,65.0,63.0,1016.4,1014.4,3.0,7.0,29.2,29.3,Yes,Yes
1528,2011-01-05,NorahHead,17.6,24.1,0.0,,,S,22.0,S,ESE,9.0,15.0,65.0,64.0,1008.1,1006.1,,,21.3,22.7,No,Yes
1529,2010-10-28,Dartmoor,4.7,23.9,0.0,3.0,10.2,NE,35.0,ENE,NNE,15.0,26.0,68.0,35.0,1018.8,1013.5,,,12.2,22.6,No,No
1530,2016-07-08,Walpole,9.4,12.7,10.6,,,WNW,59.0,NW,NW,31.0,17.0,87.0,86.0,1003.1,1003.7,,,9.7,10.8,Yes,Yes
1531,2009-05-13,Moree,5.3,22.8,0.0,2.8,9.3,SSW,35.0,ENE,SW,9.0,17.0,64.0,22.0,1018.8,1015.0,1.0,4.0,14.3,21.6,No,No
1532,2017-05-24,Uluru,10.1,26.7,0.0,,,E,41.0,ESE,E,22.0,17.0,55.0,29.0,1022.6,1018.6,,,14.8,25.7,No,No
1533,2016-02-14,Cobar,23.3,41.5,0.0,12.8,,WNW,56.0,NW,NNW,9.0,17.0,22.0,7.0,1009.5,1005.9,0.0,2.0,30.4,41.5,No,No
1534,2011-12-23,Newcastle,18.0,27.5,1.4,,,,,NE,N,4.0,15.0,79.0,60.0,,,6.0,4.0,23.0,27.0,Yes,No
1535,2010-08-17,CoffsHarbour,8.0,17.3,0.0,3.2,10.5,S,33.0,SW,E,20.0,11.0,40.0,40.0,1022.1,1020.2,1.0,1.0,15.1,16.8,No,No
1536,2009-08-01,AliceSprings,1.6,19.5,0.0,4.4,10.7,E,33.0,,ESE,0.0,15.0,63.0,27.0,1027.1,1022.7,0.0,0.0,9.6,18.9,No,No
1537,2016-05-02,Cairns,24.2,31.3,,,,E,30.0,SSE,E,13.0,17.0,77.0,62.0,1015.3,1011.6,,,28.0,30.2,,Yes
1538,2010-03-28,Portland,11.8,20.4,1.2,0.6,0.1,WNW,54.0,N,N,9.0,20.0,92.0,94.0,1010.4,1007.2,7.0,7.0,14.6,17.1,Yes,Yes
1539,2014-03-30,Nuriootpa,9.5,31.3,0.0,4.8,9.5,WSW,28.0,NNE,WSW,11.0,19.0,83.0,19.0,1018.9,1016.5,5.0,5.0,15.9,30.3,No,No
1540,2013-10-10,Penrith,10.9,37.1,0.0,,,WNW,50.0,NNE,NW,6.0,22.0,28.0,7.0,,,,,24.8,36.2,No,No
1541,2011-03-31,Witchcliffe,12.3,28.6,0.0,,,SSE,43.0,SE,SSE,11.0,28.0,65.0,48.0,,,,,19.3,25.9,No,No
1542,2013-08-26,SalmonGums,12.3,20.6,0.4,,,WNW,43.0,NW,WNW,20.0,22.0,66.0,51.0,,,,,15.9,19.9,No,No
1543,2010-03-16,Nuriootpa,14.7,33.4,0.0,7.8,7.8,NW,33.0,NE,SSW,9.0,9.0,59.0,21.0,1021.4,1018.5,3.0,7.0,21.6,32.9,No,No
1544,2016-10-11,AliceSprings,13.8,23.8,0.0,14.4,,ESE,52.0,SE,ESE,31.0,26.0,28.0,12.0,1022.4,1017.7,,,17.9,23.0,No,No
1545,2011-12-28,Sydney,18.3,24.4,0.0,7.2,12.5,SSE,50.0,SSW,S,20.0,17.0,60.0,52.0,1013.8,1011.8,,,20.8,23.9,No,No
1546,2016-12-22,Albury,14.1,31.4,0.0,,,SE,22.0,SE,SSE,13.0,11.0,47.0,29.0,1016.9,1013.3,,,21.3,30.0,No,No
1547,2010-07-19,Witchcliffe,4.8,16.1,2.4,,,SSW,20.0,,SSW,0.0,11.0,99.0,69.0,1031.7,1029.8,,,10.0,14.7,Yes,No
1548,2013-12-01,Tuggeranong,9.8,23.8,,,,E,30.0,,E,,13.0,,35.0,,1020.9,,,,22.7,,No
1549,2015-08-06,Hobart,3.1,12.4,0.0,,,NNW,35.0,NE,NW,13.0,13.0,64.0,55.0,1012.3,1013.2,,8.0,6.1,11.3,No,No
1550,2017-03-30,Perth,12.1,28.0,0.0,7.4,11.1,E,31.0,ENE,SSE,13.0,11.0,50.0,28.0,1023.3,1020.1,0.0,0.0,18.6,27.5,No,No
1551,2013-09-27,Woomera,8.6,29.5,0.0,8.2,,SW,50.0,N,W,28.0,31.0,14.0,5.0,1016.5,1012.2,0.0,,21.1,28.4,No,No
1552,2016-06-05,Tuggeranong,10.8,15.0,40.8,,,ENE,39.0,S,ENE,9.0,11.0,100.0,100.0,1007.5,1001.1,,,12.6,14.2,Yes,Yes
1553,2009-03-28,Melbourne,9.7,26.7,0.0,4.0,9.6,N,26.0,N,SSW,15.0,11.0,77.0,38.0,1024.4,1021.1,3.0,1.0,11.6,24.6,No,No
1554,2011-11-16,Cobar,24.8,28.4,0.0,14.0,,S,44.0,SE,S,6.0,11.0,26.0,59.0,1013.9,1017.3,8.0,8.0,27.1,21.8,No,Yes
1555,2014-03-30,MountGambier,8.7,25.6,0.2,2.6,7.7,E,22.0,E,WSW,15.0,6.0,99.0,48.0,1019.9,1018.0,8.0,4.0,12.9,23.4,No,No
1556,2012-07-14,SalmonGums,2.2,16.3,2.0,,,NW,28.0,W,WNW,11.0,15.0,90.0,54.0,,,,,7.9,15.9,Yes,No
